t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.63,1.9977,0.008898,1.0006,-0.0085321,0.0065085,0.79266,0.60956,-0.013591,0.051154,0.0018962,-0.00079182,0.043448,-6.6821e-06,-0.054877,0.20336,0.002319,0,0,0,0.073616,0.073603,0.073604,0.073615,-0.11702,0.41017,-0.0028884,0.046056,-0.31562,-0.0021945
0.64,1.9975,0.0094198,1.0007,-0.0087055,0.0066379,0.79271,0.6095,-0.014146,0.053208,0.0019192,-0.00082269,0.043114,-7.1042e-06,-0.056045,0.20744,0.00229,0,0,0,0.073617,0.073603,0.073604,0.073615,-0.11653,0.40691,-0.0029101,0.050927,-0.33677,-0.002131
0.65,1.9974,0.0099623,1.0007,-0.0088778,0.0067661,0.79276,0.60944,-0.014712,0.055303,0.001942,-0.0008543,0.042758,-7.5449e-06,-0.057208,0.21149,0.0022608,0,0,0,0.073618,0.073603,0.073604,0.073616,-0.116,0.40343,-0.0029311,0.055692,-0.35752,-0.002068
0.66,1.9972,0.010526,1.0007,-0.0090486,0.0068931,0.7928,0.60937,-0.01529,0.057438,0.0019644,-0.00088666,0.04238,-8.0048e-06,-0.058365,0.21551,0.0022314,0,0,0,0.073619,0.073603,0.073604,0.073617,-0.11542,0.39976,-0.0029514,0.060355,-0.37787,-0.0020056
0.67,1.9971,0.011111,1.0007,-0.009218,0.0070188,0.79285,0.60931,-0.015879,0.059613,0.0019866,-0.00091979,0.041982,-8.4842e-06,-0.059516,0.21949,0.0022018,0,0,0,0.07362,0.073603,0.073604,0.073618,-0.11479,0.39588,-0.0029712,0.064914,-0.39782,-0.0019437
0.68,1.9969,0.011718,1.0007,-0.0093859,0.0071431,0.7929,0.60924,-0.01648,0.061828,0.0020085,-0.00095369,0.041563,-8.9837e-06,-0.060661,0.22343,0.002172,0,0,0,0.073621,0.073603,0.073605,0.073619,-0.11412,0.3918,-0.0029903,0.069372,-0.41737,-0.0018823
0.69,1.9967,0.012348,1.0008,-0.0095522,0.007266,0.79295,0.60917,-0.017093,0.064081,0.0020301,-0.00098836,0.041123,-9.5036e-06,-0.061798,0.22732,0.002142,0,0,0,0.073621,0.073603,0.073605,0.07362,-0.11341,0.38753,-0.0030088,0.073728,-0.43652,-0.0018215
0.7,1.9966,0.013,1.0008,-0.0097167,0.0073874,0.793,0.6091,-0.017716,0.066374,0.0020513,-0.0010238,0.040664,-1.0044e-05,-0.062929,0.23118,0.0021118,0,0,0,0.073622,0.073603,0.073605,0.073621,-0.11265,0.38307,-0.0030267,0.077983,-0.45528,-0.0017612
0.71,1.9964,0.013675,1.0008,-0.0098796,0.0075072,0.79305,0.60903,-0.018351,0.068705,0.0020723,-0.0010601,0.040186,-1.0606e-05,-0.064051,0.23498,0.0020814,0,0,0,0.073623,0.073604,0.073605,0.073621,-0.11185,0.37843,-0.003044,0.082138,-0.47366,-0.0017015
0.72,1.9962,0.014374,1.0008,-0.010041,0.0076254,0.7931,0.60896,-0.018997,0.071073,0.002093,-0.0010971,0.039688,-1.119e-05,-0.065165,0.23874,0.0020509,0,0,0,0.073624,0.073604,0.073605,0.073622,-0.111,0.3736,-0.0030608,0.086194,-0.49164,-0.0016422
